Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
89,11,20149653,hollyy_atkin,2018-09-05,It never but in . Major to prevent future flooding have .. another flood from a burst water pipe !,Negative,1,0,2
97,3,2591204906,lovesheffielduk,2017-03-25,Police set to flood in latest crime blitz,Negative,1,0,0
98,4,2591204906,lovesheffielduk,2017-03-25,Police set to flood in latest crime blitz - The Star,Negative,1,0,0
99,5,1359151604,sosheffield,2017-03-25,Police set to flood in latest crime blitz - The Star,Negative,1,0,0
103,9,617898452,ollie_rd,2017-03-25,: Not all the covenant went through to the Ark and Truth dying ' t end the war . Also the Flood ' t .,Negative,1,0,1
106,12,2909746599,jonnyr_labour,2017-03-25,"Also a problem for May if of Hard , old fashioned conservative flood her party again",Negative,1,0,0
115,1,1237121,longwelsh,2020-12-08,know you ’ re in the hole though . I can ’ t say someone with an overly high noise floor and some background hum is the same as my kitchen is flooding .,Negative,1,0,1
118,4,945429962,jmrogers2000,2020-12-08,"Now - Don ' t attack , flood the & ; stop the counter . Then kill them off on the break .",Negative,1,0,2
120,6,135195401,robynwoolston,2020-12-08,Climate crisis to triple flooding threat for low - income US by 2050 ///////,Negative,1,0,0
121,7,1006149809961566208,wrexhamforeu,2020-12-08,"Is this part of the flood of investment by Liar during the general election campaign ? Oh , it ’ s in not after originally saying it would be in the .",Negative,1,0,1
122,8,4795755449,colinfb5,2020-12-08,"1 . , calculatedly triggered the flood of people from . 2 . , repeatedly the sh1t , lie upon lie and zero responsibility . 3 . being so weak to commit to ill and loosely defined referendum just to get to No 10 .",Negative,2,0,4
123,9,357011851,tinaonions,2020-12-08,"FLOOD PATROL UPDATE 4pm 8 / 12 / 2020 . Slash lane , remain Impassable and Closed ️ due to Flooding / Debris ️ lane , ( between Slash lane - A6 bypass ) is Passable with ️ due to Flooding & ; Debris so use ️ lane - Clear but but use ️ due to Debris .",Negative,1,0,2
126,12,2335515739,mistermac97,2020-12-08,Avoid / Road end of Road in - Road Closed due to flood,Negative,1,0,0
128,14,1242922647928950784,cwmdaren,2020-12-08,"With winter starting I was just wondering what the resent flood are thinking about the Government in . Broken , and a downright disregard for The Welsh people . Any update please ?",Negative,2,0,1
130,16,121621638,rcrohit7,2020-12-08,"On the 68 anniversary of the Great Smog of , my new paper with evidence on how certified are flooding your living room with harmful particulate matter",Negative,1,0,0
133,19,1108364473440632832,beachruminator,2020-12-08,"Anything that dead weight to prevent movement . Flood , underpinning , crowd control , test card ... I assume we will return to 1970s after",Negative,1,0,2
137,23,2539681750,iamruthpainter,2020-12-08,"They will probably be feeling uncomfortable , with , internal pelvic pain , bloating , & ; hormone imbalance causing you to feel emotional , sometimes tearful , sometimes angry , sometimes forgetful , sometimes confused . For the first few days it might flood the pad with",Negative,2,0,1
142,4,729975578464489472,rogerdrew8,2017-02-08,"Hs2 don ' t care about , EDUCATION , FIRE , SOCIAL CARE , FLOOD DEFENSE , COASTAL EROSION - OR IS THAT THE GOVERNMENT HS2",Negative,1,0,0
144,6,2924341488,sheena_s_kaur,2017-02-08,have made available a telephone tax 0800 904 7900 for anyone affected by severe weather or .,Negative,1,0,0
148,10,279083547,thealastairw,2017-02-08,It last summer ' s flood may have another victim . The trusty might be getting written off . :-(,Negative,1,0,1
157,19,2498871378,greenbeltsal,2017-02-08,that folk swarm to in their = pollution runoff flooding,Negative,1,0,0
160,2,305824753,rochdale_cowboy,2021-08-11,"I was talking to my 11yr old about climate change like you . He thought it was the most ridiculous concept ever . "" What about the , and melting ? They must be stupid "" he said ...",Negative,2,0,2
161,3,269821682,cmclpt,2021-08-11,"Scenario . 0300 , deluge rain , in 30 min your house will be lost to . You are by a police . "" Police , you must evacuate immediately , we will leave in 1 min ."" What will you carry with you into the cold wet darkness in night clothes ? Remember your house will go .",Negative,1,0,5
165,7,2263949674,archiehamilton6,2021-08-11,? I know there ' s been some flooding recently but climate change must be even worse than if Loch that far away .,Negative,1,0,1
167,9,588425453,barrattpeter,2021-08-11,"The picture above flood at a recently flooded town in which was as unprecedented , except it ’ t !",Negative,1,0,0
168,10,32031156,pbalfe64,2021-08-11,"oh and just remind them that its code red for the planet , , and drought all over the world but hey ho , stop them from driving 1 mile to get the newspaper so they read about being a nuisance and they get upset . thick as mince and belief",Negative,1,0,1
169,11,2866291967,sullivan55jim,2021-08-11,A lot of the flooding was because the were blocked from last falling leaves never see them getting till they flood even then all the debris is left lying waiting to be washed down the again,Negative,1,0,0
171,13,1265621384304250885,stewardson_alan,2021-08-11,cracking whilst all around him is burning and flooding but will still it nothing to do with climate change .,Negative,1,0,0
172,14,1217084911041073152,keithsharpe20,2021-08-11,"Anybody who have seen the forest and across the world , and still saying it ’ s nothing to do with us , are either just plain stupid or are making a lot of money and care nothing about the planet !",Negative,1,0,0
177,19,2792589217,joeporteruk,2021-08-11,"Another agenda at last night ' s with Parish Council meeting : flooding , sport and leisure , new canal , road safety awareness , footpath maintenance , , blocked , Best Kept Village competition , and of course !",Negative,1,0,0
180,22,17017645,petetheref,2021-08-11,"Professor is from , in the US . The US is currently dealing with a flood of Covid . Delta is much more vigorous than Alpha and are getting horribly sick . Deal with it and stop being callous .",Negative,1,0,3
181,23,1135144364,sccrowther,2021-08-11,"Flash flood left me sunk by the small print , with a £ 2 , 750 excess bill via",Negative,1,0,0
183,0,1931252316,flood_ronan,2017-12-08,"I had a good laugh at this , unfortunately I might add",Negative,1,0,0
186,3,1657588597,theianhalstead,2017-12-08,to discover it was still open . Thought that ( like the Sparrow Hawk ) it had been a victim of the grandiose of Flood & ; Fletcher ’ s football academy .,Negative,1,0,2
187,4,228851252,voodoolounge12,2017-12-08,"cannot be for this ! It is down to incompetent Council not being prepared for a "" normal "" winter . Not cleaning / ( result ), a few snow by ice ( lack of ) Too many office based pen .!!",Negative,3,0,0
211,8,137819781,capnthommo,2020-08-02,Maybe it ' s to flood the relevant and the with work making it difficult for people wishing to vote ? Not a US citizen so I ' m just guessing here .,Negative,1,0,1
213,10,51678787,alyn1957,2020-08-02,"The forlorn looking dog approach during the from the by of was the most perverse , on so many .",Negative,1,0,0
215,12,317005910,trystan_ross,2020-08-02,"But he also said it in jest , and then provided a link to a article ( ironically ) which gave a plausible for how they were . Not by but by who ’ t work due to the flooding of the . At least , that ’ s the general historical consensus .",Negative,1,0,2
218,15,374709481,nyc2sn1,2020-08-02,flood,Negative,1,0,0
224,3,74441858,barbosavl,2019-04-18,Environment Agency new green legacy for £ 2 . 6bn flood and coastal risk management . flooding,Negative,1,0,2
229,8,2290537827,dominicmc999,2019-04-18,"They are seeking maximum publicity for something hugely important . Whether you agree or not about their , there ’ s no doubt around the world need to reduce carbon , but pollution generally . If they don ’ t half the world ’ s land will be lost to flooding .",Negative,2,0,1
231,10,42520662,kirstymhall,2019-04-18,"After our devastating 2015 , I as one possible solution . It will be amazing if this trial works and they can be to other at risk .",Negative,2,0,0
236,15,3314925106,chloe_mcgurk1,2019-04-18,"warning , there is a flood of coming .",Negative,1,0,0
246,9,1579045165,thulani_babeli,2020-04-21,"GEE 001 GEE 001 when there ’ s it you should buy in I guess , particularly for the for people that will be for the first first time .... yeah i think it ’ s normal that your risk aversion at the time of crisis !",Negative,1,0,1
261,4,433561383,georgearthur5,2017-04-21,As racism into election we must keep racism out of our election . stall May Day Green 12pm - 2pm this,Negative,1,0,1
262,5,106209183,blokealex,2017-04-21,"Story time is the worst , especially when there ' s a ""... and the young animal his mum "" bit . Cue of from Dad",Negative,1,0,2
265,8,338923791,punchpubs,2017-04-21,Thanks to Sam at the Navigation in for her kind after she unfortunately a devastating flood !,Negative,1,0,0
268,11,132096492,pauljudges,2017-04-21,Bizarre go ahead for on flood & ; battle site housing Not enough social housing in York,Negative,2,0,0
322,50,334866785,nextotheheart1,2018-12-22,"at bridge I it in , ea not interested . Wait until it sea gate or flooding ! shortsighted dumping",Negative,1,0,2
332,0,45721290,joemc89,2018-02-22,"Killing my got this venomy pen on me and I ' m looking for for the hate that you pin on me , facsimile , are killing thee , like , flooding in ; ebb the sea ... Might have to finish that one !!",Negative,1,0,2
333,1,904469193617231873,claire84501400,2018-02-22,with !... dumb on so many ... flood with more ? The only outcome of that will surely be more not less ..,Negative,1,0,3
334,2,481452523,tattieange,2018-02-22,When the cut me down send a flood drown them out,Negative,1,0,0
342,10,3163412379,mjcservicesltd,2018-02-22,Extreme foul waste flooding in a ground floor flat . survey revealed a blocked and …,Negative,1,0,1
346,14,211185400,nosleepfortony,2018-02-22,People lost their and in just the same as some people did at . was horrific without a doubt but they ' re getting government support despite what .,Negative,2,0,0
349,17,579979682,ocallaghansxprt,2018-02-22,to 2014 Cork The terrible flooding at our old store on St . You ' find us now in our new location on Road ... a little less damp,Negative,1,0,2
353,21,3298561295,fellspeaks,2018-02-22,Yagami128 A How many times do I have to explain to you ? Stopping people all across the nation from just walking into a shop & ; is madness . They need o stop flooding in from other where are lapse .,Negative,1,0,3
355,23,211185400,nosleepfortony,2018-02-22,What did the flood get from the government when they lost everything the other year ?,Negative,1,0,0
357,25,898504808868569090,climate_ambass,2018-02-22,"Who a sneaky peek at the Climate Lab ?! Build a flood defence , forecast ' s weather , become a news reporter or play the higher / lower game show !",Negative,1,0,1
377,17,965903115328393217,neil_putt,2021-03-20,Park and the stretch of foot and bike path running past it is a disgrace . The pond now a swamp the and its a fly tipping haven . Please sort this once and for all . Shame on the management of this park .,Negative,2,0,2
382,2,223653815,dibbles810,2018-01-24,Stop the phrase flood . It ’ s an insult to and the serious choice they make . tonighttv3,Negative,1,0,2
385,5,2498871378,greenbeltsal,2018-01-24,It is getting beyond a joke Flood must dread every Raindrop =,Negative,1,0,0
386,6,72246246,lizzy11268,2018-01-24,I have just had ONE OF THOSE DAYS . Flood ( washing machine went rogue ) Fire ( not literal fire just a sudden that I was actually hot for once and finding the cause to be child + thermostat ) and Explosion ( minor microwave ),Negative,1,0,1
393,0,286348966,grantmcintyreuk,2017-07-27,"flood So sorry , you ' have to make another visit ! ️",Negative,1,0,0
394,1,27215848,bick66uk,2017-07-27,So many flood back on hearing this tune ....,Negative,1,0,0
399,6,309693967,tylerlouth,2017-07-27,"Can ' t just be my that "" watch that bath "" every time the tap is running . I ' m not guna flood the place am 22 ya reprobate",Negative,1,0,1
400,7,318480171,bigtrees1973,2017-07-27,"A set is $ 300 , if it a flood it ' s worth it . Could save 1000 ' s in damage to .",Negative,1,0,1
401,8,20368766,nick_ely,2017-07-27,In amongst all the chaos of the flash at found this little sea potato a rest on the beach during the clear up,Negative,1,0,0
414,1,194283365,stevenhaddock,2018-11-24,Hell . That new set me off in . Now this Dogs on me . I ’ m trying to guzzle a week old bottle of rose to steady my in bed . Absolute .,Negative,1,0,4
419,6,16211566,mattnavarra,2018-11-24,My account just over 700 new in under 10 . They all look fake . Me someone targeted my account to flood it with low quality . Or is anyone else seeing this happen to them right now ?,Negative,2,0,2
421,8,3025626126,laurencharpink,2018-11-24,tried to convince me to NOT watch the penguin episode of and I ’ t listen and now I ’ m sat here in of oh my god,Negative,1,0,0
422,9,104849750,jocelyngarvey,2018-11-24,"YOU ARE MY WORLD flood in after sudden death of "" one in a million "" young woman",Negative,1,0,0
424,11,575419551,editor209,2018-11-24,"flood in after sudden death of "" one in a million "" young woman",Negative,1,0,0
439,26,1601058601,jones_russell1,2018-11-24,"The Aftermath of Storm . Welsh Water have decided the were "" Coincidental "" and will not pay out any compensation for those on a flood plain who cannot get flood insurance . was the 2nd flood here in 6 .",Negative,1,0,2
444,2,260502645,juliannelawlor,2017-08-14,"severe flooding , not passable after Cross at the turn off the dual carriage way towards .",Negative,1,0,0
445,3,14257636,joffocakes,2017-08-14,there was a flood at The Magic Circle ; the ' were sodden too .,Negative,1,0,1
447,5,2551018562,karenmaryoneill,2017-08-14,So hearing of the deadly flooding + in Sierra - a place I hold close to my heart Slone,Negative,1,0,0
455,13,13836272,skid_tourst,2017-08-14,First time at a and end up causing the washer to flood ! This is why I don ' t leave the house !!,Negative,1,0,1
457,15,2922619011,kerryannewilde,2017-08-14,"Part of the flood money , used to mend / repair due to by ! What a waste & ; disgusting job to boot ! How much more ?",Negative,3,0,1
458,16,2243245631,hkvdesaihemant,2017-08-14,: : People of Suffering from Flood Water for last 3 Days without Drinking Water Milk n Food . Can ' t Help by ?,Negative,2,0,0
459,0,1418374263309017100,abderrahmen__17,2021-10-31,Instead of reducing the climate the intensity of the climatic war causing and all around the world like never before . Imam Al - 14 - 10 - 2021 27 Torment Planet ! p028n,Negative,2,0,1
460,1,1310304903471001604,brentpoland1,2021-10-30,woo Henry It is what a river is designed to do and part of it ’ s function which is why I cannot understand basic by supposed intelligent in dealing with flood . It is shame that man can ’ t design infrastructure to do what it is designed to do like nature can !,Negative,2,0,0
462,3,134187418,cat_colourfield,2021-10-30,"How about the oncoming unnecessary destruction of 23acres of meadow and woodland - a site that above the corridor flood , backed by",Negative,1,0,0
463,4,29427218,mikeoutwestuk,2021-10-30,! THE FLOOD is seriously making my blood boil ! I literally want to scream at the through the screen . Being in the via its a brilliant but tough watch !,Negative,1,0,3
464,5,1310304903471001604,brentpoland1,2021-10-30,"Henry What ’ s more that dotted shaded area going north from the is the route HS2 is taking , a zone 2 / 3 flood risk River valley , they want to build , build , build on it ! + HS2 = disaster . The also look like this last year !",Negative,2,0,1
465,6,1128350985213104128,lifewealthprime,2021-10-30,"Last bad in the were 2009 when we had the last Pandemic . When Queen Luna to take over from King Sol whilst he ' s a lie down , it ' s bound to get a bit messy",Negative,2,0,0
471,12,1195335905894113281,nicola_carter_,2021-10-30,"Working ' today , the eve of COP26 , & ; surrounded by flood : I raised the subject of climate change with my group . Of 10 people , 2 told me they still burn coal at home , & ; 1 told me they feel leaving coal in the ground is a wasted resource . Bit .",Negative,2,0,3
474,15,3446146816,riverlevelsuk,2021-10-30,Flood Warning : River at Bridge and 19 : 08 30,Negative,1,0,0
475,16,3446146816,riverlevelsuk,2021-10-30,Flood Warning : ( Lake ) 19 : 08 30,Negative,1,0,0
481,1,1288053166689460224,nonmajdsaid,2022-04-07,"Because If I you of the lesser torment of through pouring , ,.. Imam Al - 02 - Sha ' ban - 1443AH 05 - March - 2022AD 29 i5DcdG",Negative,1,0,1
482,2,906503286446018560,essamalmekhlafi,2022-04-07,"Because If I you of the lesser torment of through pouring , ,.. Imam Al - 02 - Sha ' ban - 1443AH 05 - March - 2022AD 29 i5DcdG",Negative,1,0,1
484,4,994995788039311360,michele62250439,2022-04-07,I will not go until all Covid stupid are gone . When the economy is on its the flood will open .,Negative,1,0,1
485,5,2199931063,oralwashington,2022-04-07,It was the geat buried the . It is obvious . A flood was always proof of there demise . The are just catching up and are twisting the truth .,Negative,1,0,3
489,9,1495693516630077448,kevin728010521,2022-04-07,"Think , people into work , by fining if you don ’ t take a job ( then people become desperate ) no matter how crap it is ! If you have a policy of supply and demand , flood the market with desperate labour , Labour are by how desperate a person is ( slave labour )",Negative,2,0,0
491,11,1120432735,dmacphers1,2022-04-07,"Specialist Drain Clearing were at the A9 on / off slip road at the Farm , Hotel & ; of junction last night . This area and the slip road the previous night , were constantly flooding after each heavy downpour .",Negative,1,0,2
498,6,1329709235979104256,ynyshir2020,2021-05-09,... and now people and are unable to obtain insurance for flooding . Insurance in some more than in cost with flood cover being one lower down in .,Negative,1,0,2
499,7,1329709235979104256,ynyshir2020,2021-05-09,"Not the people below ! At present there are with flooding from surface water , and a collection of D3 ‘ high - risk ’ category from above . Is it wise to also add into the mix the removal of wet gorse land for large - scale turbine trackway & ; ?",Negative,1,0,2
507,2,14879800,hughsykes,2018-09-13,"Meanwhile , in the Pacific .... oh , sorry , this is Solipsistic , where no one about a place far away where ten million people face flooding and from which is heading for the north of the on .",Negative,1,0,1
509,4,32397781,alyzande,2018-09-13,Leave immediately if mandatory are for your area or if you live in the area of impact in ... Low lying flood prone . Wood frame + not to code . High Rise weak wind . Mobile / / / .,Negative,2,0,3
510,5,32397781,alyzande,2018-09-13,"There is major flooding in the downtown area of , North and Route 12 is blocked due to high water . : Maximum wind of up to 71 per hour have been in the Bay Area , with 49 mile per hour being on around the state",Negative,1,0,1
511,6,32397781,alyzande,2018-09-13,"Storm surge the at Beach , Beach , Inlet Pier , Topsail beach , and North . Flooding : Water is beginning to rise in the Cape Fear River , in downtown , .",Negative,1,0,1
512,7,87686159,suicideresearch,2018-09-13,"Yes indeed ... don ’ t know why I said , it ’ s the freezer ... I am over the worst and hopefully able to go to bed sooner rather than later without a flood",Negative,1,0,2
514,9,408655668,humanecreature,2018-09-13,"2 , 100 industrial 9 million HELL tough the will pollute & ; flood Karma 4 A Storm",Negative,2,0,0
516,11,2917646800,charlesthornt,2018-09-13,"Occupant autumn Geek48 3 ) Science does not prove intelligent design , science nothing even the appearance of design Archaeology nothing about intelligent design but it does show that there was no flood and many other / END",Negative,1,0,0
517,12,361365042,watersun555,2018-09-13,Flood threat as US braces for Hurricane Florence via,Negative,1,0,0
523,18,28580457,livesey99,2018-09-13,Parental observation of the day . That Mike Flood from Fireman Sam is a right arse . Look at him the dense b * .,Negative,1,0,2
526,1,2392144432,irisstylosa,2019-02-27,I think he ' s also paying a pretty heavy price - would you honestly want him to be different ? Perhaps we should all flood him with encouraging / phone to his Parliament office to get a bit more fight in him !,Negative,2,0,0
530,5,1135144364,sccrowther,2019-02-27,"Every flood defence scheme should always have a water pump to deal with seepage . Nothing is 100 % watertight . Even if the barrier is , the won ’ t be . Have a puddle pump to pump low of water . You can get them for as little as £ 70 . reduce any damage drastically",Negative,1,0,5
535,10,2984382093,wildsidenat,2019-02-27,"We at of natural , more susceptible to them , movement of tectonic , how and of were formed !! to withstand and at how beaver can slow water flow to reduce flooding !!",Negative,1,0,1
536,11,2985990622,mbarnes_hydro,2019-02-27,from that farming will be the most affected sector from . flooding drought,Negative,1,0,1
541,16,2838113927,epacatchments,2019-02-27,"Commission progress made in water quality and flood risk management - "" The path towards full compliance with the of EU water legislation before the the final 2027 deadline is now very .""",Negative,1,0,0
548,0,1660339098,carl_duala,2020-10-24,"This is my head ! It ’ s all came flooding back to me la ! The , they mess with your head fam . Same tune in this episode as in the other one . Head - yo !",Negative,2,0,3
552,4,2813612858,red_lab19,2020-10-23,The newspaper story stated clearly that military personnel would not be in uniform . Military aid is not necessarily violent or sinister . There ' s no outcry when they ' re mending or flood which is done under the same as the use in .,Negative,3,0,0
560,12,1654139990,neilmortimore1,2020-10-23,"Your house is flooded , they refuse to pay your insurance claim but brag about in flood ...",Negative,1,0,0
567,19,208843794,1943ie,2020-10-23,us you should create a new ! That ’ s like . But the old that everyone so much . And WATCH people flood to it ! And a slow death for stealing other people ’ s and user experience with every update ️,Negative,1,0,4
570,2,2758563736,aledlloydrees,2019-12-27,Watching and drinking was a bad choice ! In of !!,Negative,1,0,1
572,4,20662440,philsturgeon,2019-12-27,"Obviously I ’ blocked this clown , but if you ’ re thinking “ man , it ’ s annoying that is posting news about the climate crisis ” then the answer is “ join in the fight to solve it ” not “ , because it ’ s ignorance is bliss until my house / / both ”.",Negative,1,0,0
589,1,135379966,theabingdontaxi,2021-06-19,"A me so close all the way from East to the A415 junction with the A34 , I ' t see his . In this rain . And through flooding . What is wrong with people ?",Negative,1,0,3
593,5,1167582110556798976,simonapcliff,2021-06-19,""" While a win for the might seem unlikely , the fact that the and cabinet have in the last ten days suggesting that the are worried that they could lose a seat they have for 40 . Certainly the have been flooding the ...",Negative,1,0,1
594,6,2575120030,flavourie,2021-06-19,I distinctly remember footage of all the running from the in this year . Now their burning the place down because of a plague of mice . is just mad .,Negative,2,0,1
599,11,89245654,locko68,2021-06-19,"How do I find out who is responsible for the flood at , ’ s Bank - currently being by local beach safety . Tired of going round and round .",Negative,2,0,0
601,13,3291429287,aimdestroyer,2021-06-19,Can I ask a potentially interesting question - are then saying that they are liable for that they already insure . If my house and I claim - they pay out . However next time they won ’ t insure me because we know now I am liable to flooding . Is this the same,Negative,1,0,3
606,18,2914464442,juice72d,2021-06-19,citizen The council need to clear all the because of litter blocked the H4 causing the flooding it ’ s possible it ’ s at and coffee hall flooding every time it .,Negative,1,0,0
607,0,25840331,robcass78,2018-06-20,news Similar for farming . Higher in nursing in . The brain drain becoming more of a flood in light of the housing crisis ?,Negative,1,0,2
627,0,3090120478,amandaslcf,2021-08-08,Not sure why every time we have a heavy rainfall .. at and south st flood .. st … at science park .. at are flooded impassable .. should have tackled this over last 7 !!,Negative,1,0,4
632,5,142754649,aynuck1,2021-08-07,Have you seen the devastating effects that an unwanted flood of illegal are ?,Negative,1,0,0
640,13,1178768594,mawdesley,2021-08-07,"environment jo Could thus idea help reduce flooding in and , ? Concerned about building on green in",Negative,1,0,1
643,16,16984207,moonbootica,2021-08-07,‘ A sample of hell ’: forced to rebuild again after deadly,Negative,1,0,0
644,17,4197366197,grocer_on_green,2021-08-07,"As a parent / Human being , I can barely read past the first few without of and feeling physically sicker the sentence !",Negative,1,0,0
645,18,1958534449,fullmarkseditor,2021-08-07,"I think so ! That field on the path to the always anyway , so it ' s probably impassable this afternoon . My excuse , and I ' m sticking to it .",Negative,1,0,2
650,4,4644670577,carlo_roze,2021-01-31,Any breaking News on dock flooding ??,Negative,1,0,0
655,2,919655869,jpdewhirst,2020-09-15,"The subtlety of my original tweet obviously went over yr head . No I ' m not happy re the horror show but been grateful that 2 ago we ' t get a flash flood of cretinous , regrettably there ' be no stopping them and sadly a complete lack of constructive comment .",Negative,1,0,1
657,4,33846900,helaine6,2020-09-15,Same here and I don ’ t live in it is the pure evil flooding all our and a lot of to this farce I am in the and our is money from the and our is at risk,Negative,1,0,0
659,6,778043282,rbge_iccp,2020-09-15,- endemic conifer . This is no normal hedge being cut by . It 50 from 30 wild - but most no longer survive in Chile due to logging and flooding of for hydroelectric power !,Negative,1,0,2
664,11,97913899,draishakgill,2020-09-15,"The woman , who was a young parliamentary worker , spoke of a “ flood of pain ” entering her when she what Ex - Tory , did to her .",Negative,1,0,0
665,12,64025332,alyrj,2020-09-15,"For sake ! Why is it so hard to accept the of climate change ! THE EVIDENCE IS ALL AROUND US ! your shut & ; in your ' t stop the , the , . YOU ' RE KILLING THIS WILDLIFE , PEOPLE , THIS WORLD !",Negative,2,0,4
667,14,57371799,nellygaz,2020-09-15,Poor decision . No one ' s saying let ' s open the flood . do not last forever the ' t need to start showing people direction that it is the case .,Negative,1,0,2
669,16,21600839,robinrimbaud,2020-09-15,"It was an emergency and used the number on your site as you advertise it ! It was a flash flood with our entire town , so now it ’ s especially to find a large phone bill after such chaos",Negative,2,0,0
671,18,1329270162,darrenbjohn,2020-09-15,"For a moment there I ' d forgotten what a huge , yawning chasm of morality ' s "" leadership ,"" had become . Then I saw a picture of and the revulsion at how low we ' sunk came flooding back . Wretched , sickening and",Negative,3,0,0
672,19,577461112,caoimhgaga,2020-09-15,Turned on - Glue and let it all come flooding back ... me . Mad how can change in a calendar year .,Negative,1,0,2
673,0,2418385757,waeonghus,2017-06-26,Do you honestly think that would ever deal with the DUP ? ( for terrorist to flood in ),Negative,1,0,1
679,6,580856179,jimchapman9,2017-06-26,News - ' Dreadful ' marked 10 on in,Negative,1,0,0
684,11,31486360,actionjaxon666,2017-06-26,"Vixen Prepare for to come flooding in from The National Trust , The Royal Society For The Protection of & ; Teens In Need",Negative,1,0,1
686,13,517684266,andypackmedia,2017-06-26,Listening to of the ten ago . Harrowing reminder of how vulnerable we are to the power of nature .,Negative,1,0,1
